node_id,lat,lon,addr:housenumber,addr:postcode,addr:street,building,building:levels,denomination,historic,leisure,tourism,sport,area,ratio
15021,39.466492,-0.3474608,,,,apartments,,,,,,,,
15022,39.4655318,-0.3449266,,,,,,,,,,,,
15023,39.4661235,-0.3468249,,,,house,,,,,,,,
15024,39.4654497,-0.3446788,,,,house,,,,,,,,
15025,39.4654663,-0.347145,,,,house,,,,,,,,
15026,39.466567,-0.3463266,,,,apartments,,,,,,,,
15027,39.4655079,-0.344669,,,,,,,,,,,,
15028,39.4653427,-0.3471186,,,,,,,,,,,,
15029,39.4646903,-0.3454034,,,,apartments,,,,,,,,
15030,39.4646859,-0.3451443,,,,,,,,,,,,
15031,39.4656817,-0.3444917,,,,house,,,,,,,,
15032,39.466206,-0.348087,,,,apartments,,,,,,,,
15033,39.4667117,-0.3462907,,,,apartments,,,,,,,,
15034,39.4661827,-0.3472301,,,,apartments,,,,,,,,
15035,39.4658652,-0.3468605,,,,,,,,,,,,
15036,39.4657809,-0.3469946,,,,house,,,,,,,,
15037,39.4660224,-0.3468819,,,,house,,,,,,,,
15038,39.4658768,-0.3469636,,,,house,,,,,,,,
15039,39.4661914,-0.3479176,,,,apartments,,,,,,,,
15040,39.4653481,-0.3449735,,,,house,,,,,,,,
15041,39.4656339,-0.3449914,,,,,,,,,,,,
15042,39.4650913,-0.345066,,,,house,,,,,,,,
15043,39.4653844,-0.3447112,,,,house,,,,,,,,
15044,39.4656733,-0.3448213,,,,house,,,,,,,,
15045,39.4659214,-0.3469324,,,,house,,,,,,,,
15046,39.4645864,-0.3451047,,,,apartments,,,,,,,,
15047,39.4664242,-0.3463548,,,,apartments,,,,,,,,
15048,39.4664717,-0.3479678,,,,apartments,,,,,,,,
15049,39.4656804,-0.3470536,,,,house,,,,,,,,
15050,39.4660794,-0.3468446,,,,house,,,,,,,,
15051,39.4657597,-0.3449026,,,,house,,,,,,,,
15052,39.4661771,-0.3477691,,,,apartments,,,,,,,,
15053,39.4664929,-0.3465314,,,,apartments,,,,,,,,
15054,39.4653308,-0.3439716,,,,apartments,,,,,,,,
15055,39.4661742,-0.3467951,,,,house,,,,,,,,
15056,39.4663454,-0.3480378,,,,apartments,,,,,,,,
15057,39.4658276,-0.3470072,,,,house,,,,,,,,
15058,39.4649723,-0.344915,,,,house,,,,,,,,
15059,39.4650072,-0.3451181,,,,,,,,,,,,
15060,39.4663393,-0.3467478,,,,house,,,,,,,,
15061,39.4665966,-0.3466041,,,,house,,,,,,,,
15062,39.4655788,-0.3471197,,,,house,,,,,,,,
15063,39.4657303,-0.3470606,,,,house,,,,,,,,
15064,39.466505,-0.3466946,,,,apartments,,,,,,,,
15065,39.4663781,-0.3476032,,,,,,,,,,,,
15066,39.4655042,-0.3445645,,,,house,,,,,,,,
15067,39.4654313,-0.3450594,,,,house,,,,,,,,
15068,39.4646395,-0.3449877,,,,house,,,,,,,,
15069,39.4659827,-0.3468954,,,,house,,,,,,,,
15070,39.4655166,-0.3471249,,,,house,,,,,,,,
15071,39.4648946,-0.3449559,,,,house,,,,,,,,
15072,39.4660336,-0.3472804,,,,apartments,,,,,,,,
15073,39.4651579,-0.3441064,,,,,,,,,,,,
15074,39.4663471,-0.3413711,,,,,,,,,,,,
15075,39.4681889,-0.3379189,,,,,,,,,,,,
15076,39.4551736,-0.3446858,,,,apartments,10,,,,,,,
15077,39.4552692,-0.3451869,,,,apartments,10,,,,,,,
15078,39.4551345,-0.3454479,,,,,,,,,,,,
15079,39.4551235,-0.3433859,,,,apartments,,,,,,,,
15080,39.4550364,-0.3408146,,,,public,1,,,,,,,
15081,39.4551178,-0.340884,,,,public,1,,,,,,,
15082,39.4551097,-0.3440041,,,,apartments,10,,,,,,,
15083,39.4552071,-0.3424982,,,,apartments,,,,,,,,
15084,39.4552728,-0.3418956,,,,apartments,,,,,,,,
15085,39.4549577,-0.3430434,,,,,,,,,,,,
15086,39.4550016,-0.3426238,,,,,,,,,,,,
15087,39.4556254,-0.3462082,,,,apartments,,,,,,,,
15088,39.4552544,-0.3458443,,,,,,,,,,,,
15089,39.4723606,-0.3967129,,,,apartments,,,,,,,4.06E-08,1.618589744
15090,39.4723096,-0.3964209,,,,apartments,,,,,,,1.48E-08,2.405349794
15091,39.4724389,-0.3963939,,,,apartments,,,,,,,3.93E-08,0.834580216
15092,39.4726079,-0.3964062,,,,apartments,,,,,,,2.25E-08,2.255698712
15093,39.4726921,-0.396405,,,,apartments,,,,,,,1.27E-08,3.246397695
15094,39.4727498,-0.3964045,,,,apartments,,,,,,,1.65E-08,2.591533181
15095,39.4728382,-0.396485,,,,apartments,,,,,,,4.07E-08,3.563442768
15096,39.4729227,-0.3964751,,,,apartments,,,,,,,2.38E-08,5.385049366
15097,39.473063,-0.3964614,,,,apartments,,,,,,,7.53E-08,1.649286988
15098,39.4732013,-0.3964503,,,,apartments,,,,,,,2.55E-08,4.02662037
15099,39.4733076,-0.3964427,,,,apartments,,,,,,,3.86E-08,2.320028011
15100,39.4734395,-0.3964243,,,,apartments,,,,,,,4.70E-08,1.640540541
15101,39.4735553,-0.3964027,,,,apartments,,,,,,,1.55E-08,3.866270431
15102,39.4736496,-0.3964027,,,,apartments,,,,,,,3.14E-08,1.946896036
15103,39.4737776,-0.3964013,,,,apartments,,,,,,,1.97E-08,1.94363104
15104,39.4738698,-0.396406,,,,apartments,,,,,,,2.14E-08,1.979706088
15105,39.4739893,-0.3963349,,,,apartments,,,,,,,6.91E-09,1.375
15106,39.4739625,-0.3964534,,,,apartments,,,,,,,1.56E-08,2.185700099
15107,39.47385,-0.3966211,,,,apartments,,,,,,,4.76E-08,0.571020019
15108,39.4738962,-0.3967692,,,,apartments,,,,,,,1.94E-08,0.736420812
15109,39.4738828,-0.3969017,,,,apartments,,,,,,,1.72E-08,0.894566624
15110,39.473771,-0.3968774,,,,apartments,,,,,,,2.46E-08,1.364745763
15111,39.4736313,-0.3967568,,,,apartments,,,,,,,5.45E-08,3.179397337
15112,39.473514,-0.3967592,,,,apartments,,,,,,,4.59E-08,3.519201229
15113,39.4734081,-0.3967742,,,,apartments,,,,,,,4.72E-08,3.153185397
15114,39.4732997,-0.3967903,,,,apartments,,,,,,,4.87E-08,2.824137931
15115,39.473189,-0.3968067,,,,apartments,,,,,,,4.28E-08,2.745098039
15116,39.4730735,-0.3968217,,,,apartments,,,,,,,4.21E-08,2.863772455
15117,39.4729684,-0.3968251,,,,apartments,,,,,,,3.87E-08,3.029748284
15118,39.4728564,-0.3968466,,,,apartments,,,,,,,4.14E-08,2.67057101
15119,39.472746,-0.3968574,,,,apartments,,,,,,,3.58E-08,2.627871363
15120,39.4726352,-0.3968698,,,,apartments,,,,,,,3.61E-08,2.552457814
15121,39.4725237,-0.3968815,,,,apartments,,,,,,,3.63E-08,2.314868805
15122,39.4723592,-0.3969507,,,,apartments,,,,,,,4.07E-08,0.839578947
15123,39.48859,-0.3854981,,,,,,,,,,,,
15124,39.4884994,-0.3855481,,,,,,,,,,,,
15125,39.4883846,-0.3856215,,,,,,,,,,,,
15126,39.4883147,-0.3857811,,,,,,,,,,,,
15127,39.4835262,-0.3861596,,,,,,,,,,,,
15128,39.4836507,-0.3858642,,,,,,,,,,,,
15129,39.4835888,-0.3860121,,,,,,,,,,,,
15130,39.4839061,-0.3864278,,,,,,,,,,,,
15131,39.4840305,-0.3861304,,,,,,,,,,,,
15132,39.4839692,-0.3862779,,,,,,,,,,,,
15133,39.4841383,-0.3849262,,,,,,,,,,,,
15134,39.4359601,-0.3505633,,,,roof,1,,,,,,2.69E-08,1.975374732
15135,39.4329386,-0.346967,,,,industrial,1,,,,,,1.32E-08,1.395259939
15136,39.4313134,-0.3446928,,,,industrial,2,,,,,,7.43E-08,1.528268551
15137,39.4317176,-0.3460981,,,,industrial,1,,,,,,1.21E-08,1.003916449
15138,39.4366191,-0.3503745,,,,office,1,,,,,,3.11E-09,1.467532467
15139,39.4303233,-0.3434842,,,,industrial,2,,,,,,7.91E-08,1.80074551
15140,39.4355283,-0.3454717,,,,industrial,1,,,,,,1.59E-08,1.752230611
15141,39.4308174,-0.3449414,,,,industrial,1,,,,,,4.98E-09,1.275946276
15142,39.4359522,-0.3554471,,,,roof,1,,,,,,9.88E-08,0.854347425
15143,39.4329331,-0.3453703,,,,industrial,1,,,,,,5.62E-09,0.836377473
15144,39.4354345,-0.3441326,,,,industrial,3,,,,,,9.52E-08,0.784926471
15145,39.4360566,-0.3509806,,,,office,1,,,,,,3.35E-09,1.55221519
15146,39.4352615,-0.3447075,,,,,,,,,,,1.23E-08,1.194795539
15147,39.4309275,-0.3433093,,,,industrial,2,,,,,,2.21E-08,1.64516129
15148,39.4349337,-0.3546812,,,,office,2,,,,,,1.84E-07,1.240715268
15149,39.4346026,-0.3504288,,,,office,3,,,,,,3.74E-07,1.419099456
15150,39.4382265,-0.3517303,,,,office,3,,,,,,1.50E-06,1.669735999
15151,39.4380168,-0.3535143,,,,office,2,,,,,,3.84E-08,1.717421766
15152,39.4318642,-0.343664,,,,industrial,2,,,,,,4.68E-08,1.589473684
15153,39.436242,-0.3442123,,,,industrial,1,,,,,,1.56E-08,1.599708879
15154,39.4377248,-0.349894,,,,office,2,,,,,,3.85E-07,1.477210396
15155,39.4319188,-0.3481819,,,,industrial,1,,,,,,3.81E-10,0.468899522
15156,39.4350837,-0.3514008,,,,office,1,,,,,,1.82E-07,1.442963245
15157,39.4322766,-0.3480695,,,,industrial,1,,,,,,1.48E-08,1.20766129
15158,39.4365102,-0.3501209,,,,office,1,,,,,,1.51E-09,1.016129032
15159,39.4324371,-0.346368,,,,industrial,2,,,,,,1.75E-08,1.49229012
15160,39.4319901,-0.3481492,,,,industrial,1,,,,,,1.71E-09,0.971332209
15161,39.4338432,-0.3449708,,,,industrial,1,,,,,,1.92E-08,1.88881622
15162,39.4363889,-0.3504082,,,,office,1,,,,,,5.58E-08,1.180949129
15163,39.4321528,-0.3474432,,,,industrial,2,,,,,,3.74E-08,1.064655172
15164,39.4344643,-0.349624,,,,office,1,,,,,,7.30E-08,0.945277361
15165,39.4351382,-0.3437792,,,,industrial,1,,,,,,2.56E-08,0.627816291
15166,39.4314415,-0.3462871,,,,industrial,1,,,,,,3.76E-09,1.692192192
15167,39.4319011,-0.3465561,,,,industrial,2,,,,,,8.78E-08,1.649390244
15168,39.4360494,-0.3452835,,,,industrial,2,,,,,,2.05E-08,1.218550725
15169,39.4379411,-0.3544705,,,,office,1,,,,,,8.45E-08,0.822049773
15170,39.4318207,-0.346981,,,,industrial,2,,,,,,1.23E-07,0.740523714
15171,39.434641,-0.3514835,,,,office,2,,,,,,9.29E-08,1.166315789
15172,39.4330583,-0.3460499,,,,industrial,1,,,,,,2.41E-09,0.951048951
15173,39.4368847,-0.348539,,,,office,2,,,,,,8.06E-07,1.26667834
15174,39.4315274,-0.3462846,,,,industrial,1,,,,,,3.11E-09,0.880896226
15175,39.4355494,-0.3555941,,,,office,1,,,,,,1.46E-09,1.585308057
15176,39.4322679,-0.3462698,,,,industrial,2,,,,,,1.88E-07,1.945697394
15177,39.4306007,-0.3431213,,,,industrial,1,,,,,,5.92E-09,1.161702128
15178,39.4358253,-0.3510891,,,,office,1,,,,,,7.62E-08,0.873173971
15179,39.433532,-0.3447567,,,,industrial,2,,,,,,4.02E-08,1.440717629
15180,39.4299091,-0.342521,,,,industrial,2,,,,,,1.22E-08,1.226483357
15181,39.4372503,-0.3504776,,,,office,2,,,,,,2.08E-07,0.982178522
15182,39.4320929,-0.3443691,,,,industrial,1,,,,,,3.78E-09,1.445517241
15183,39.4346297,-0.3527448,,,,office,1,,,,,,3.33E-09,1.998379254
15184,39.4352338,-0.3556274,,,,office,3,,,,,,1.89E-07,1.018992568
15185,39.4358512,-0.3439117,,,,industrial,1,,,,,,1.38E-08,0.899280576
15186,39.4350308,-0.3441311,,,,industrial,1,,,,,,2.21E-08,0.888329135
15187,39.4353909,-0.3498271,,,,office,2,,,,,,4.40E-07,1.52767477
15188,39.4322327,-0.3446427,,,,industrial,1,,,,,,1.50E-08,0.879098361
15189,39.4303326,-0.3428066,,,,industrial,1,,,,,,1.89E-09,1.285714286
15190,39.4382946,-0.3533403,,,,office,1,,,,,,3.50E-08,1.175954366
15191,39.4320762,-0.3483262,,,,industrial,1,,,,,,1.36E-08,1.828729282
15192,39.435682,-0.3508049,,,,office,1,,,,,,2.85E-09,1.042995839
15193,39.4318692,-0.3441671,,,,industrial,1,,,,,,3.84E-09,1.052311436
15194,39.4320778,-0.3481044,,,,industrial,1,,,,,,8.97E-10,1.153638814
15195,39.4364463,-0.3501106,,,,office,1,,,,,,1.49E-09,1.01609658
15196,39.4342199,-0.3528402,,,,office,2,,,,,,8.65E-07,2.16972285
15197,39.4327033,-0.3450372,,,,industrial,1,,,,,,2.91E-08,1.834068357
15198,39.4317731,-0.3466243,,,,industrial,1,,,,,,1.84E-08,1.563585823
15199,39.4355541,-0.3450736,,,,industrial,1,,,,,,1.20E-08,1.5
15200,39.4318589,-0.3478002,,,,industrial,1,,,,,,3.57E-09,2.08583691
15201,39.4360903,-0.3494004,,,,office,1,,,,,,1.96E-07,1.739471511
15202,39.430745,-0.3450035,,,,industrial,1,,,,,,1.18E-08,1.577085088
15203,39.4358865,-0.3487558,,,,office,1,,,,,,5.25E-08,1.450631912
15204,39.4371043,-0.3500933,,,,office,1,,,,,,2.44E-07,1.051607062
15205,39.481859,-0.3888742,,,,,,,,,,,,
15206,39.4816725,-0.3892441,,,,,,,,,,,,
15207,39.470603,-0.3467309,,,,retail,0,,,,,,,
15208,39.4708089,-0.3474476,,,,apartments,,,,,,,,
15209,39.4744803,-0.3413934,2,,Carretera Sorl?,house,1,,,,,,,
15210,39.4832894,-0.4049824,,,,public,1,,,,,,9.34E-09,0.363411006
15211,39.4838778,-0.4050315,,,,public,1,,,,,,1.61E-08,0.358617594
15212,39.4838783,-0.4051731,,,,public,1,,,,,,1.82E-08,0.408988764
15213,39.4836065,-0.4051827,,,,public,1,,,,,,2.01E-08,5.853820598
15214,39.4834847,-0.405216,,,,public,1,,,,,,1.63E-08,4.191292876
15215,39.4838809,-0.4053169,,,,public,1,,,,,,1.89E-08,0.443213296
15216,39.4832824,-0.4052391,,,,public,1,,,,,,1.81E-08,3.575262544
15217,39.4833797,-0.4052279,,,,public,1,,,,,,1.79E-08,3.789285714
15218,39.4837998,-0.4051515,,,,public,1,,,,,,2.11E-07,1.103577449
15219,39.4837338,-0.40564,,,,public,1,,,,,,2.34E-08,5.854599407
15220,39.4833229,-0.405716,,,,public,1,,,,,,1.83E-08,3.637413395
15221,39.4838948,-0.4057701,,,,public,1,,,,,,6.89E-08,1.041809098
15222,39.4834551,-0.4059647,,,,public,1,,,,,,3.35E-08,0.294722413
15223,39.4839531,-0.4059671,,,,public,1,,,,,,9.80E-09,0.438589981
15224,39.4829878,-0.4059969,,,,fire_station,,,,,,,7.73E-08,0.766441821
15225,39.4827732,-0.4060883,,,,fire_station,,,,,,,9.38E-09,1.185641026
15226,39.4853181,-0.4035848,,,,,,,,,,,1.00E-07,0.913250149
15227,39.4850996,-0.4056144,,,,,,,,,,,4.91E-09,0.540353574
15228,39.4851333,-0.4052016,,,,,,,,,,,1.30E-07,2.692279139
15229,39.4857096,-0.4026201,,,,,,,,,,,2.50E-09,1.128048781
15230,39.48589,-0.4025276,,,,apartments,,,,,,,5.54E-08,1.056269113
15231,39.4856243,-0.4028181,,,,,,,,,,,5.05E-09,1.359375
15232,39.4857461,-0.4031079,,,,apartments,,,,,,,1.08E-07,1.034596696
15233,39.4863213,-0.4028347,,,,apartments,,,,,,,3.18E-08,0.958531935
15234,39.4861317,-0.403155,,,,,,,,,,,1.74E-09,0.86035503
15235,39.4863506,-0.4032126,,,,apartments,,,,,,,2.65E-08,1.333159269
15236,39.4861365,-0.4034184,,,,apartments,,,,,,,5.34E-08,1.049240122
15237,39.4862763,-0.4035834,,,,,,,,,,,2.07E-09,1.491362764
15238,39.4852007,-0.4020637,,,,apartments,,,,,,,1.91E-07,0.840943071
15239,39.4854251,-0.4024504,,,,,,,,,,,1.73E-08,0.95046729
15240,39.4848391,-0.402475,,,,apartments,,,,,,,1.23E-07,0.921591871
15241,39.4852947,-0.4027173,,,,apartments,,,,,,,7.94E-08,1.246605708
15242,39.4869455,-0.4040333,,,,apartments,,,,,,,4.52E-08,0.958992384
15243,39.4865631,-0.4034809,,,,,,,,,,,1.65E-09,1.110912343
15244,39.4864431,-0.4037357,,,,,,,,,,,4.74E-10,1.258555133
15245,39.4865746,-0.4036237,,,,apartments,,,,,,,4.30E-08,1.985997103
15246,39.4870673,-0.4034521,,,,apartments,,,,,,,1.37E-07,0.850811334
15247,39.4860375,-0.4045751,,,,,,,,,,,1.95E-09,1.952224053
15248,39.4857509,-0.4045449,,,,apartments,,,,,,,7.56E-08,1.173673529
15249,39.4861966,-0.4042714,,,,apartments,,,,,,,1.07E-07,1.016166598
15250,39.4860587,-0.4045994,,,,,,,,,,,5.11E-09,1.593643587
15251,39.4869216,-0.4047508,,,,apartments,,,,,,,1.90E-07,0.934453277
15252,39.4866506,-0.4051216,,,,,,,,,,,2.73E-09,0.826206897
15253,39.4864819,-0.4050303,,,,apartments,,,,,,,6.18E-08,1.243581303
15254,39.4860831,-0.4051277,,,,apartments,,,,,,,6.58E-08,1.000625782
15255,39.4740856,-0.3623966,,,,,,,,,,,,
15256,39.4862069,-0.3970415,,,,,,,,,,,,
15257,39.4879088,-0.4004879,,,,,,,,,,,2.85E-08,2.751645721
15258,39.4878349,-0.4000584,,,,house,,,,,,,5.72E-09,1.309760956
15259,39.4878456,-0.4001251,,,,house,,,,,,,5.73E-09,1.323676324
15260,39.4878562,-0.400191,,,,house,,,,,,,5.74E-09,1.306547619
15261,39.4878659,-0.4002581,,,,house,,,,,,,5.88E-09,1.307541626
15262,39.4860487,-0.3976938,,,,house,,,,,,,,
15263,39.4860515,-0.3976304,,,,house,,,,,,,,
15264,39.4880011,-0.39867,,,,roof,,,,,,,,
15265,39.486052,-0.3975644,,,,house,,,,,,,,
15266,39.4860537,-0.3975,,,,house,,,,,,,,
15267,39.4860546,-0.3974351,,,,house,,,,,,,,
15268,39.4860556,-0.3973707,,,,house,,,,,,,,
15269,39.486058,-0.3973062,,,,house,,,,,,,,
15270,39.4860585,-0.3972417,,,,house,,,,,,,,
15271,39.4860606,-0.3971773,,,,house,,,,,,,,
15272,39.4860612,-0.3971128,,,,house,,,,,,,,
15273,39.4860628,-0.3970469,,,,house,,,,,,,,
15274,39.4860642,-0.3969822,,,,house,,,,,,,,
15275,39.4860652,-0.3969179,,,,house,,,,,,,,
15276,39.488566,-0.400252,,,,,,,,,,,,
15277,39.4881116,-0.4003315,,,,,,,,,,,2.56E-08,1.725206612
15278,39.4860665,-0.3968506,,,,house,,,,,,,,
15279,39.4882764,-0.4001047,,,,apartments,,,,,,,5.79E-08,0.381521489
15280,39.4878136,-0.3999259,,,,house,,,,,,,5.73E-09,1.331668332
15281,39.4878244,-0.3999919,,,,house,,,,,,,5.71E-09,1.321
15282,39.4765191,-0.3389807,,,,,,,,,,,,
15283,39.4770956,-0.3390007,,,,,,,,,,,,
15284,39.4765328,-0.339729,,,,,,,,,,,,
15285,39.475303,-0.3365332,,,,public,1,,,,,,,
15286,39.475307,-0.3367292,,,,restaurant,1,,,,,,,
15287,39.4744832,-0.3369192,,,,public,1,,,,,,,
15288,39.4742411,-0.3370809,,,,public,1,,,,,,,
15289,39.474945,-0.3368898,,,,public,1,,,,,,,
15290,39.4748695,-0.3376828,,,,public,1,,,,,,,
15291,39.4746181,-0.3377842,,,,public,1,,,,,,,
15292,39.4745109,-0.3378053,,,,public,1,,,,,,,
15293,39.4744003,-0.3378566,,,,public,1,,,,,,,
15294,39.476222,-0.3373725,,,,public,1,,,,,,,
15295,39.475905,-0.3374803,,,,public,1,,,,,,,
15296,39.4742913,-0.337959,,,,public,1,,,,,,,
15297,39.4745396,-0.3379802,,,,public,1,,,,,,,
15298,39.4745008,-0.3379958,,,,public,1,,,,,,,
15299,39.474458,-0.3380114,,,,public,1,,,,,,,
15300,39.4744095,-0.3380302,,,,public,1,,,,,,,
15301,39.4745525,-0.3380413,,,,public,1,,,,,,,
15302,39.4743333,-0.3380591,,,,public,1,,,,,,,
15303,39.4745113,-0.3380657,,,,public,1,,,,,,,
15304,39.4744417,-0.3381012,,,,public,1,,,,,,,
15305,39.4743925,-0.3381051,,,,public,1,,,,,,,
15306,39.4743469,-0.3381228,,,,public,1,,,,,,,
15307,39.4755193,-0.3380483,,,,,,,,,,,,
15308,39.4763259,-0.3382012,,,,public,1,,,,,,,
15309,39.4759952,-0.3382384,,,,public,1,,,,,,,
15310,39.4753209,-0.3381675,,,,,,,,,,,,
15311,39.4763362,-0.338346,,,,public,1,,,,,,,
15312,39.4760055,-0.3383839,,,,public,1,,,,,,,
15313,39.4750214,-0.3383023,,,,,,,,,,,,
15314,39.4763447,-0.3384691,,,,public,1,,,,,,,
15315,39.476014,-0.3385063,,,,public,1,,,,,,,
15316,39.4755251,-0.3387894,,,,public,1,,,,,,,
15317,39.475148,-0.3387082,,,,,,,,,,,,
15318,39.4748854,-0.3385997,,,,,,,,,,,,
15319,39.4747814,-0.338647,,,,,,,,,,,,
15320,39.474578,-0.3387373,,,,,,,,,,,,
15321,39.4746829,-0.3386965,,,,,,,,,,,,
15322,39.4748882,-0.3390615,,,,public,1,,,,,,,
15323,39.5138431,-0.3918137,,,,,,,,,,,,
15324,39.4846365,-0.3959407,,,,apartments,,,,,,,,
15325,39.4950152,-0.361713,,,,construction,,,,,,,,
15326,39.3090157,-0.3174108,,,,,,,,,,,2.26E-09,3.875796178
15327,39.4764405,-0.3253444,2,,Carrer d'Isabel de Villena,hospital,3,,,,,,,
15328,39.3680808,-0.3462606,,,,,,,,,,,6.19E-09,1.438325991
15329,39.4530516,-0.3456074,,,,,,,,,,,,
15330,39.453067,-0.3457928,,,,,,,,,,,,
15331,39.4534361,-0.3452815,,,,,,,,,,,,
15332,39.4943002,-0.3903021,,,,social_facility,,,,,,,,
15333,39.4859898,-0.3846434,,,,,1,,,,,,,
15334,39.4853437,-0.3852315,,,,,,,,,,,,
15335,39.4767739,-0.4058208,,,,,,,,,,,8.85E-08,0.541040866
15336,39.4532614,-0.3298,,,,police,,,,,,,,
15337,39.4537166,-0.3297486,,,,,,,,,,,,
15338,39.4531394,-0.3295,,,,,,,,,,,,
15339,39.4562356,-0.3695242,,,,,,,,,,,9.55E-08,0.213121379
15340,39.4562188,-0.3687522,,,,residential,6,,,,,,2.28E-07,0.725019984
15341,39.4562935,-0.3698059,,,,,2,,,,,,1.30E-07,0.545895231
15342,39.4564832,-0.3677586,,,,residential,3,,,,,,1.06E-07,0.729844039
15343,39.4559943,-0.3678017,,,,,,,,,,,3.71E-08,2.013916501
15344,39.4558075,-0.3672689,,,,,,,,,,,5.51E-08,0.791395046
15345,39.456796,-0.3703135,,,,,,,,,,,4.21E-08,0.463316893
15346,39.4680915,-0.3981643,,,,,,,,,,,8.59E-08,2.828738513
15347,39.4683168,-0.3993483,,,,,,,,,,,5.28E-08,2.704960836
15348,39.4678424,-0.3995995,,,,,,,,,,,2.51E-07,0.585058698
15349,39.4672313,-0.3984127,,,,,,,,,,,1.65E-07,2.678255745
15350,39.4675016,-0.3976329,,,,,,,,,,,1.47E-07,0.479069237
15351,39.4680718,-0.3992013,,,,,,,,,,,4.30E-08,0.713979154
15352,39.4760085,-0.4103374,,,,,,,,,,,6.36E-08,0.683651344
15353,39.4567774,-0.3574148,,,,,2,,,,,,,
15354,39.4434043,-0.376832,,,,hospital,8,,,,,,2.11E-07,0.310241736
15355,39.4433533,-0.3763304,,,,hospital,8,,,,,,2.12E-07,0.310241736
15356,39.4433796,-0.376581,,,,hospital,8,,,,,,2.17E-08,3.345766129
15357,39.4437064,-0.3765253,,,,hospital,8,,,,,,4.51E-08,2.012280702
15358,39.4433023,-0.3758294,,,,hospital,8,,,,,,2.12E-07,0.310241736
15359,39.4436668,-0.376022,,,,hospital,8,,,,,,3.76E-08,2.291497976
15360,39.4432775,-0.3755778,,,,hospital,8,,,,,,2.18E-08,3.352112676
15361,39.4432511,-0.3753265,,,,hospital,8,,,,,,2.11E-07,0.310215237
15362,39.4436048,-0.3755219,,,,hospital,8,,,,,,4.50E-08,2.027598356
15363,39.4435138,-0.3745188,,,,hospital,8,,,,,,3.76E-08,2.29217274
15364,39.443627,-0.373738,,,,,8,,,,,,1.58E-07,0.364972512
15365,39.4437342,-0.3747393,,,,hospital,8,,,,,,1.58E-07,0.365328549
15366,39.4436774,-0.3742327,,,,hospital,8,,,,,,1.58E-07,0.365084708
15367,39.4435647,-0.375019,,,,hospital,8,,,,,,3.74E-08,2.282432432
15368,39.4555657,-0.3325967,,,,,3,,,,,,,
15369,39.455682,-0.3324195,,,,,1,,,,,,,
15370,39.4554229,-0.3323554,,,,,1,,,,,,,
15371,39.4557544,-0.3321426,,,,,1,,,,,,,
15372,39.4558544,-0.3320823,,,,,1,,,,,,,
15373,39.455953,-0.3319386,,,,,3,,,,,,,
15374,39.4558782,-0.3319384,,,,,6,,,,,,,
15375,39.455813,-0.3319519,,,,,1,,,,,,,
15376,39.4559843,-0.3318847,,,,,3,,,,,,,
15377,39.4554545,-0.3322493,,,,,1,,,,,,,
15378,39.4554867,-0.33219,20,46024,Carrer de l'Ex?rcit Espanyol,,1,,,,,,,
15379,39.4555239,-0.3321659,,,,,2,,,,,,,
15380,39.4556465,-0.3321489,,,,,1,,,,,,,
15381,39.4623517,-0.3540385,,,,,,,,,,,,
15382,39.4625464,-0.3544851,,,,,,,,,,,,
15383,39.4623496,-0.3543044,,,,,,,,,,,,
15384,39.456826,-0.4053208,,,,mortuary,,,,,,,1.53E-07,1.845315904
15385,39.391557,-0.3272295,,,,bunker,,,yes,,,,2.21E-08,1.291105121
15386,39.4752816,-0.3330985,,,,fast_food,,,,,,,,
15387,39.4758608,-0.3329431,,,,public,5,,,,,,,
15388,39.4755798,-0.3836489,,,,,,,,,,,,
15389,39.475678,-0.383518,,,,,,,,,,,,
15390,39.4757016,-0.3836387,,,,,,,,,,,,
15391,39.452328,-0.4032969,,,,,,,,,,,6.59E-08,2.261450382
15392,39.4807492,-0.3276619,86,46011,Avinguda de la Malva-rosa,retail,6,,,,,,,
15393,39.4559857,-0.3420163,,,,school,,,,,,,,
15394,39.3117031,-0.3175754,,,,,,,,,,,2.18E-08,1.433046202
15395,39.311953,-0.3175718,,,,,,,,,,,4.05E-08,0.997126437
15396,39.3120993,-0.3175707,,,,,,,,,,,1.84E-08,2.392896781
15397,39.312201,-0.3175692,,,,,,,,,,,2.59E-08,1.889539749
15398,39.3118089,-0.3175744,,,,,,,,,,,1.67E-08,1.976165803
15399,39.3124046,-0.3174035,,,,,,,,,,,4.72E-08,4.766401591
15400,39.3125664,-0.3174063,,,,,,,,,,,5.13E-08,4.767175572
15401,39.3127439,-0.3174008,,,,,,,,,,,5.12E-08,4.708293613
15402,39.3128943,-0.317397,,,,,,,,,,,5.09E-08,4.511235955
15403,39.3100058,-0.3173495,,,,,,,,,,,1.61E-08,2.403195489
15404,39.3098904,-0.3174997,,,,,,,,,,,1.10E-07,1.95326087
15405,39.3101133,-0.3174686,,,,,,,,,,,7.70E-08,2.110028421
15406,39.3105233,-0.3176449,,,,,,,,,,,7.99E-09,1.296889727
15407,39.3126881,-0.3196516,,,,,,,,,,,1.06E-08,1.361079865
15408,39.3117835,-0.3172329,,,,,,,,,,,1.50E-08,4.724431818
15409,39.3116623,-0.3172348,,,,,,,,,,,2.54E-08,3.742391304
15410,39.3118493,-0.3172995,,,,,,,,,,,1.27E-08,2.719495091
